"leaid","enr_tot_d","region_d","nschools_elig","epp_d_imp","nschools","enr_tot_imp_avg_d","sme_pct_frp_avg_d","strat_d","distance_d_y","lottery_d_start","lottery_d_end"
1301860,26555,3,21,9483.6669921875,35,571.190490722656,0.674576938152313,"3",0.121845200657845,6069,6089
1301890,6594,3,2,9573.5654296875,8,1010.5,0.850578010082245,"1",0.158784404397011,22852,22853
1301920,2015,3,1,10243.744140625,3,932,0.969957053661346,"1",0.151651442050934,13514,13514
1301950,873,3,1,10810.44921875,2,662,0.91238671541214,"1",0.144931823015213,17676,17676
1301980,12735,3,8,9545.294921875,13,782.125,0.424126803874969,"5",0.108378730714321,23877,23884
1302040,4284,3,1,9593.5791015625,6,606,0.869636952877045,"1",0.151983499526978,38046,38046
1302070,1897,3,1,10031.771484375,4,1002,1,"1",0.15690703690052,42257,42257
1302100,2991,3,3,12513.513671875,5,449.666656494141,0.624203383922577,"5",0.0982073321938515,1257,1259
1302130,20315,3,14,10279.0947265625,24,602.928588867188,0.282339006662369,"4",0.2056894749403,17509,17522
1302190,9653,3,5,10782.2900390625,18,489.799987792969,0.68182897567749,"3",0.118386700749397,795,799
1302220,49346,3,21,8817.0556640625,39,1068.66662597656,0.17187587916851,"4",0.20853653550148,11371,11391
1302250,3609,3,2,10408.3779296875,6,557,0.655907034873962,"3",0.123225905001163,6821,6822
1302280,94491,3,63,10590.0830078125,107,685.238098144531,0.518845438957214,"5",0.0928085297346115,904,966
1302310,8042,3,6,9796.8359375,8,681.5,0.707114696502686,"3",0.117914833128452,8996,9001
1302400,13290,3,10,10474.431640625,17,656,0.671120524406433,"3",0.121962882578373,30838,30847
1302430,6671,3,6,10218.2119140625,10,532.333312988281,0.66636073589325,"3",0.121720649302006,26568,26573
1302460,4669,3,5,9153.599609375,7,542.599975585938,0.901659190654755,"1",0.147317990660667,5580,5584
1302490,2601,3,3,13121.5673828125,5,614,0.698406994342804,"3",0.119539596140385,28157,28159
1302520,10353,3,11,10401.84375,18,478.636352539063,0.790879786014557,"3",0.121171206235886,1351,1361
1302550,179758,3,83,9598.0166015625,138,953.891540527344,0.55376136302948,"5",0.0918197706341743,3317,3399
1302580,6928,3,8,10611.65234375,14,424.625,0.635712265968323,"5",0.0974141061306,8647,8654
1302610,27057,3,20,9592.75,37,599.549987792969,0.606507539749146,"5",0.0958106517791748,986,1005
1302640,838,3,1,16444.91015625,3,390,1,"1",0.154659807682037,19672,19672
1302730,3564,3,3,10771.8388671875,5,572,0.63419109582901,"5",0.0987049117684364,34679,34681
1302790,2109,3,3,10673.8076171875,5,345,0.581929624080658,"5",0.090605691075325,38241,38243
1302820,42621,3,26,10153.302734375,50,654.038452148438,0.542557537555695,"5",0.0894241854548454,37625,37650
1302880,29770,3,17,9828.2587890625,37,623.411743164063,0.730752468109131,"3",0.1147421002388,3851,3867
1302910,1719,3,1,10619.318359375,3,828,0.879227042198181,"1",0.151568874716759,3943,3943
1302940,7938,3,6,9762.0244140625,10,636.833312988281,0.534692585468292,"5",0.0908594951033592,30701,30706
1303060,2485,3,3,10201.8623046875,6,395,1,"1",0.150651603937149,38324,38326
1303090,1163,3,1,12056.314453125,3,588,1,"1",0.151075661182404,38062,38062
1303120,1122,3,1,10686.9638671875,3,499,0.901803612709045,"1",0.144963100552559,40064,40064
1303150,5301,3,4,9458.47265625,7,622.25,0.507868409156799,"5",0.0949209928512573,6830,6833
1303300,10111,3,7,10328.8427734375,12,725.285705566406,0.705905437469482,"3",0.117868058383465,97,103
1303330,1138,3,1,11477.787109375,3,541,0.696857690811157,"3",0.116995416581631,24487,24487
1303390,10657,3,7,9032.5810546875,11,752.428588867188,0.573600828647614,"5",0.0933348089456558,33389,33395
1303420,3854,3,3,10202.7734375,5,598,0.525946080684662,"5",0.0911744832992554,20139,20141
1303450,1280,3,1,11434.23828125,3,605,1,"1",0.151193380355835,39129,39129
1303480,4991,3,5,10730.1650390625,7,486,0.622535586357117,"5",0.0961264818906784,8957,8961
1303510,8772,3,7,11724.3623046875,13,546.142883300781,0.581241130828857,"5",0.0920601561665535,5687,5693
1303540,1351,3,1,9846.365234375,2,642,0.919003129005432,"1",0.144979149103165,31781,31781
1303570,3810,3,1,9375.2724609375,6,478,0.933054387569427,"1",0.142904803156853,29687,29687
1303600,1323,3,1,11669.4912109375,3,644,0.854037284851074,"1",0.152024120092392,9521,9521
1303630,2567,3,3,10933.87890625,8,439.333343505859,0.920619130134583,"1",0.141371726989746,8900,8902
1303660,922,3,1,10292.470703125,3,430,0.906976759433746,"1",0.144020780920982,42363,42363
1303690,2258,3,1,11032.7529296875,5,859,0.975552976131439,"1",0.150743022561073,24107,24107
1303720,4053,3,3,11253.8232421875,5,662.666687011719,0.540018916130066,"5",0.0903788655996323,32170,32172
1303750,892,3,1,11261.72265625,3,417,1,"1",0.149522930383682,21201,21201
1303840,7266,3,6,8801.4990234375,11,658.166687011719,0.817812502384186,"3",0.128798022866249,9962,9967
1303870,31859,3,32,9728.4267578125,54,491.4375,0.83827942609787,"1",0.155148267745972,13420,13451
1303930,19734,3,14,9901.1279296875,23,673.285705566406,0.70559024810791,"3",0.117921248078346,5205,5218
1303960,8019,3,5,9316.806640625,11,523.599975585938,0.158337518572807,"4",0.204448163509369,31758,31762
1304020,29962,3,19,9339.58203125,33,703.526306152344,0.481942296028137,"5",0.0995862931013107,6922,6940
1304050,3586,3,3,9419.0712890625,6,602.333312988281,0.876054704189301,"1",0.15124586224556,713,715
1304080,1431,3,1,10325.236328125,3,702,1,"1",0.153537660837173,38591,38591
1304140,3622,3,3,9893.873046875,5,585.333312988281,0.632479429244995,"5",0.0990058556199074,25808,25810
1304200,7908,3,6,9318.123046875,11,643.333312988281,0.854168057441711,"1",0.154908299446106,33353,33358
1304220,1346,3,1,10050.9833984375,3,679,1,"1",0.153646528720856,23624,23624
1304290,318,3,1,17024.0234375,2,208,1,"1",0.157200187444687,12440,12440
1304350,826,3,1,11891.9189453125,3,421,1,"1",0.149198770523071,3270,3270
1304380,30947,3,31,10272.1845703125,57,502.806457519531,0.96358335018158,"1",0.146404832601547,29758,29788
1304410,16775,3,11,11019.26171875,20,686.636352539063,0.739583194255829,"3",0.11516347527504,26556,26566
1304440,6517,3,6,9694.1435546875,8,599.166687011719,0.978393316268921,"1",0.150201410055161,19686,19691
1304470,1307,3,1,9414.9501953125,2,604,0.548013269901276,"5",0.0890569910407066,30836,30836
1304500,2307,3,1,10120.275390625,3,1188,0.814814805984497,"3",0.132047325372696,8904,8904
1304530,1457,3,1,10604.681640625,2,687,0.941775858402252,"1",0.144723832607269,40183,40183
1304590,452,3,1,14966.861328125,3,226,1,"1",0.154474318027496,21748,21748
1304620,4487,3,1,9748.2978515625,7,560,0.994642853736877,"1",0.152063280344009,21953,21953
1304650,449,3,1,14152.7490234375,1,449,0.993318498134613,"1",0.151322364807129,25286,25286
1304680,173,3,1,16019.8017578125,1,173,0.971098244190216,"1",0.15217949450016,8955,8955
1304770,3773,3,3,9392.8759765625,7,647.666687011719,0.902115106582642,"1",0.148009642958641,28299,28301
1304830,1728,3,1,10213.095703125,4,870,0.964367806911469,"1",0.150269612669945,18811,18811
1304860,1278,3,1,10837.208984375,3,634,1,"1",0.152222737669945,29592,29592
1304950,2880,3,3,11216.6953125,5,505,0.739408493041992,"3",0.11353112757206,19395,19397
1304980,7887,3,8,10101.12109375,11,478.125,0.963628053665161,"1",0.146375566720963,24581,24588
1305040,2949,3,1,10002.31640625,5,496,1,"1",0.151872932910919,9608,9608
1305070,952,3,1,13949.5546875,3,430,0.641860485076904,"3",0.126798376441002,5255,5255
1305100,1122,3,1,9520.4775390625,2,611,1,"1",0.153621554374695,10903,10903
1305130,1400,3,1,10114.2041015625,3,698,0.590257883071899,"5",0.0938305854797363,840,840
1305190,1238,3,1,9991.1435546875,4,614,0.985342025756836,"1",0.150975227355957,39240,39240
1305220,790,3,1,14717.1357421875,3,372,1,"1",0.152702271938324,41421,41421
1305250,2894,3,1,11813.66015625,5,60,0.633333325386047,"5",0.102215453982353,33722,33722
1305310,8472,3,5,9433.55859375,8,854.599975585938,1,"1",0.156170189380646,6778,6782
1305370,8677,3,10,10612.4345703125,15,458.700012207031,0.713197827339172,"3",0.113803967833519,39155,39164
1305390,14058,3,9,9275.3271484375,15,747.555541992188,0.53191864490509,"5",0.0929675325751305,5182,5190
1305430,6153,3,6,10524.611328125,9,538.166687011719,0.942046642303467,"1",0.143370151519775,4251,4256
1305460,626,3,1,13518.8837890625,3,332,1,"1",0.151620402932167,36028,36028
1305550,5378,3,5,9391.92578125,8,538,0.884453237056732,"1",0.149434983730316,13140,13144
1305580,311,3,1,12284.57421875,2,224,0.758928596973419,"3",0.11817778646946,12433,12433
1305640,1007,3,1,11654.11328125,3,483,1,"1",0.14969876408577,19138,19138
1305670,3833,3,4,11102.12109375,7,443,0.583124577999115,"5",0.0905256941914558,15784,15787
1305700,12964,3,13,10091.005859375,22,463.307678222656,0.717958748340607,"3",0.11381521075964,28871,28883
1305730,1201,3,1,10537.12890625,3,598,0.939799308776855,"1",0.14363320171833,11172,11172
1500030,181278,4,204,14321.53125,295,489.455871582031,0.497712939977646,"6",0.254065901041031,10072,10275
1600001,984,4,2,10093.0234375,6,249.5,0.558151006698608,"5",0.203502357006073,12865,12866
1600002,3785,4,7,8868.2470703125,13,288.285705566406,0.422125339508057,"6",0.264303177595139,23592,23598
1600003,406,4,1,5692.5,1,406,0.339901477098465,"4",0.115459777414799,28109,28109
1600004,1840,4,1,6665.52392578125,2,1692,0.0183215122669935,"4",0.13481168448925,7523,7523
1600006,251,4,1,8812.5,1,251,0.247011959552765,"4",0.0998824462294579,32644,32644
1600007,1088,4,1,5924.8291015625,2,1088,0.152573525905609,"4",0.110496766865253,7245,7245
1600008,267,4,1,6214.02197265625,1,267,0.161048695445061,"4",0.105901747941971,305,305
1600009,272,4,1,12200,2,141,0.276595741510391,"4",0.105619721114635,36638,36638
1600011,1007,4,1,5727.95703125,1,1007,0.385302871465683,"6",0.279136717319489,19466,19466
1600012,408,4,1,6339.0244140625,1,408,0.254901975393295,"4",0.102496951818466,39302,39302
1600014,554,4,1,4163.46142578125,1,554,0.00541516253724694,"4",0.128347739577293,27489,27489
1600015,367,4,1,6418.31689453125,1,367,0.348773837089539,"4",0.116219960153103,5148,5148
1600030,744,4,1,8458.791015625,3,353,0.926345586776733,"1",0.151967093348503,32876,32876
1600138,127,4,1,16685.484375,2,62,0.483870953321457,"2",0.27962926030159,2981,2981
1600139,1231,4,2,10074.638671875,5,383,0.484582543373108,"6",0.253322392702103,20205,20206
1600140,698,4,1,4387.8701171875,1,698,0.270773649215698,"4",0.107709899544716,36378,36378
1600141,725,4,1,5758.966796875,1,725,0.360000014305115,"4",0.119030512869358,35918,35918
1600142,537,4,1,5242.76171875,1,537,0.333333343267441,"4",0.113975815474987,1380,1380
1600143,221,4,1,7504.09814453125,1,221,0.524886906147003,"5",0.210185021162033,18991,18991
1600145,273,4,1,8809.955078125,1,273,0.0109890112653375,"4",0.124066561460495,29618,29618
1600151,182,4,1,6705.2021484375,1,182,0.225274726748466,"4",0.100076094269753,4523,4523
1600153,645,4,1,4405.85009765625,1,645,0.418604642152786,"6",0.272387713193893,16928,16928
1600154,232,4,1,6464.28564453125,1,232,0.0129310349002481,"4",0.127102479338646,5919,5919
1600155,541,4,1,8243.3037109375,1,541,0.0203327164053917,"4",0.121038064360619,39719,39719
1600156,997,4,1,6224.36572265625,1,997,0.00300902710296214,"4",0.130580589175224,41144,41144
1600157,485,4,1,6790.9091796875,1,485,0.0164948459714651,"4",0.123653925955296,41072,41072
1600158,295,4,1,4495.23828125,1,295,0.335593223571777,"4",0.117438100278378,21962,21962
1600159,172,4,1,8717.791015625,1,172,0.651162803173065,"3",0.191218718886375,27474,27474
1600160,533,4,1,4170.38525390625,1,533,0.00562851782888174,"4",0.128098264336586,5671,5671
1600161,485,4,1,6038.6845703125,1,485,0.622680425643921,"5",0.21642079949379,27463,27463
1600162,363,4,1,6363.013671875,1,363,0.170798897743225,"4",0.103362500667572,32944,32944
1600163,86,4,1,16694.736328125,1,86,0.779069781303406,"3",0.192581504583359,31074,31074
1600166,110,4,1,8751.8251953125,1,110,0.0272727273404598,"4",0.123445644974709,9252,9252
1600170,101,4,1,7878.2607421875,2,101,0.0297029707580805,"4",0.124269582331181,32955,32955
1600172,472,4,1,6991.16357421875,1,472,0.0169491525739431,"4",0.12347150593996,42299,42299
1600174,987,4,1,5559.59619140625,1,987,0.00303951371461153,"4",0.131298586726189,40100,40100
1600175,461,4,1,6325.8427734375,1,461,0.00650759227573872,"4",0.125896647572517,1594,1594
1600176,345,4,1,5432.74853515625,1,345,0.00869565177708864,"4",0.127851575613022,8925,8925
1600177,185,4,1,8768.3193359375,1,185,0.016216216608882,"4",0.124253168702126,9982,9982
1600178,282,4,1,8770.56640625,1,282,0.0212765950709581,"4",0.122555457055569,6054,6054
1600179,263,4,1,9161.9130859375,1,263,0.42585551738739,"6",0.263660281896591,42369,42369
1600180,338,4,1,10717.0419921875,2,154,0.370129883289337,"6",0.270789086818695,27718,27718
1600182,234,4,1,8763.705078125,1,234,0.0128205129876733,"4",0.124252960085869,31427,31427
1600240,1211,4,3,7191.61669921875,6,202.33332824707,0.391264945268631,"6",0.271647751331329,4097,4099
1600270,3863,4,6,7357.78173828125,11,273.5,0.63134092092514,"5",0.217102095484734,19942,19947
1600300,3467,4,5,15951.505859375,8,353,0.352403998374939,"2",0.289717465639114,25335,25339
1600330,138,4,1,14162.791015625,1,138,0.710144937038422,"3",0.184143826365471,23987,23987
1600360,26027,4,33,8951.30078125,50,412.303039550781,0.478814125061035,"6",0.255830079317093,16209,16241
1600420,1468,4,3,8369.986328125,5,231.33332824707,0.605961501598358,"5",0.212646529078484,18628,18630
1600450,300,4,2,12598.1015625,3,65,0.551703035831451,"5",0.206808254122734,6036,6037
1600480,1317,4,1,6949.1015625,4,612,0.781045734882355,"3",0.190061584115028,42333,42333
1600490,429,4,1,7915.52490234375,4,194,0.469072163105011,"6",0.259720176458359,1900,1900
1600510,6673,4,6,7053.46240234375,11,522.666687011719,0.86188542842865,"1",0.163735374808311,40375,40380
1600540,171,4,1,15991.935546875,2,126,0.28571429848671,"4",0.111764766275883,16523,16523
1600570,131,4,1,14007.6923828125,2,71,0.0422535203397274,"4",0.124266803264618,846,846
1600600,9549,4,8,6937.14501953125,15,586,0.489655524492264,"6",0.258514195680618,33013,33020
1600630,224,4,1,13807.33984375,2,114,0.377192974090576,"2",0.291224330663681,34647,34647
1600660,5561,4,8,6879.01611328125,19,360.625,0.488102048635483,"6",0.256614446640015,11958,11965
1600690,353,4,1,8455.4140625,1,353,0.600566565990448,"5",0.210550904273987,31027,31027
1600720,357,4,1,11055.5556640625,5,178,0.511235952377319,"6",0.253684848546982,21281,21281
1600750,115,4,1,18317.4609375,2,52,0.769230782985687,"3",0.193524569272995,28154,28154
1600780,11029,4,11,7313.58544921875,18,485,0.401306569576263,"6",0.269657552242279,7310,7320
1600810,379,4,1,10167.0888671875,2,204,0.343137264251709,"4",0.112409465014935,12655,12655
1600815,374,4,1,15261.1279296875,3,199,0.814070343971252,"3",0.19467531144619,12991,12991
1600840,277,4,1,9245.2109375,2,147,0.448979586362839,"6",0.26141619682312,16809,16809
1600870,94,4,1,15616.1611328125,1,94,0.542553186416626,"5",0.211559265851974,41534,41534
1600900,230,4,1,9813.63671875,1,230,0.526086986064911,"5",0.207065612077713,22236,22236
1600930,13056,4,15,6210.3876953125,24,466.600006103516,0.358700007200241,"4",0.116897195577621,8411,8425
1601020,2657,4,1,7856.63916015625,9,525,0.468571424484253,"6",0.259777158498764,25609,25609
1601050,1693,4,1,6773.33349609375,5,53,0.471698105335236,"6",0.262171298265457,11445,11445
1601110,2244,4,4,7300.9091796875,8,254.75,0.470458924770355,"6",0.259673833847046,6407,6410
1601170,268,4,1,11516.806640625,2,261,0.386973172426224,"6",0.266321033239365,5098,5098
1601200,302,4,1,11782.4677734375,1,302,0.182119205594063,"4",0.0992177203297615,36145,36145
1601230,444,4,1,8505.91015625,3,215,0.56279069185257,"5",0.206474751234055,9275,9275
1601260,1393,4,1,6921.23046875,3,640,0.646875023841858,"3",0.194349333643913,10648,10648
1601290,545,4,1,7737.14306640625,3,210,0.42380952835083,"6",0.266246676445007,38677,38677
1601380,316,4,1,8773.8095703125,1,316,0.550632894039154,"5",0.203983917832375,31799,31799
1601410,329,4,1,9557.1845703125,2,191,0.680628299713135,"3",0.185780316591263,34054,34054
1601440,178,4,1,15418.75,1,178,0.483146071434021,"6",0.258108466863632,23280,23280
1601500,243,4,1,10995.3916015625,2,113,0.451327443122864,"6",0.259255856275558,12853,12853
1601530,10376,4,12,6439.1005859375,20,458.5,0.516505062580109,"6",0.259235769510269,669,680
1601570,6153,4,4,5670.16064453125,10,402.5,0.471670001745224,"6",0.26081246137619,12165,12168
1601650,1110,4,2,9561.87890625,4,267.5,0.404681146144867,"6",0.266145199537277,13721,13722
1601680,239,4,1,12904.76171875,2,141,0.347517728805542,"6",0.274743974208832,21119,21119
1601710,2005,4,1,6165.61865234375,4,577,0.317157715559006,"4",0.110923916101456,37410,37410
1601740,141,4,1,16748.298828125,2,62,0.516129016876221,"6",0.261315375566483,33945,33945
1601770,5418,4,5,6621.3720703125,11,418.200012207031,0.357418775558472,"4",0.116690620779991,14630,14634
1601800,4450,4,6,7219.59619140625,11,379.833343505859,0.415106773376465,"6",0.266748547554016,39905,39910
1601830,518,4,1,14539.6826171875,2,254,0.0118110235780478,"4",0.127440199255943,230,230
1601860,4798,4,7,8938.052734375,12,361.571441650391,0.37675142288208,"6",0.269964396953583,22096,22102
1601900,226,4,1,9460.7841796875,2,132,0.333333343267441,"4",0.11260437220335,26674,26674
1601950,1301,4,4,6484.73291015625,6,167.75,0.443975269794464,"6",0.265338927507401,18717,18720
1601980,865,4,1,8265.9443359375,3,390,0.617948710918427,"5",0.212897747755051,27000,27000
1602030,1285,4,2,11411.3408203125,5,290.5,0.324160188436508,"4",0.109940655529499,9510,9511
1602060,161,4,1,12266.6669921875,1,161,0.385093182325363,"6",0.26838606595993,16553,16553
1602070,871,4,1,6365.09912109375,2,442,0.395927608013153,"6",0.271168738603592,38364,38364
1602100,40205,4,33,6536.1923828125,59,550.666687011719,0.267333656549454,"4",0.103083774447441,17410,17442
1602130,4121,4,3,6364.1943359375,6,602,0.3341184258461,"4",0.113351687788963,14537,14539
1602160,123,4,1,14487.1796875,2,112,0.544642865657806,"5",0.209683388471603,5623,5623
1602190,4400,4,4,7147.0517578125,12,518.25,0.627838492393494,"5",0.216119378805161,12304,12307
1602220,2552,4,3,9969.8056640625,8,275,0.270446240901947,"4",0.101557664573193,23566,23568
1602280,98,4,1,22111.111328125,2,98,0.346938788890839,"2",0.29471880197525,7742,7742
1602310,374,4,1,8461.0595703125,1,374,0.633689820766449,"5",0.215065374970436,32678,32678
1602340,15791,4,16,6897.79345703125,26,489.6875,0.587068915367126,"5",0.210317358374596,14427,14442
